county,fips,cand,st,pct_report,votes,total_votes,lead,pct,state.name
Livingston County,21139,Evan McMullin,KY,1,46,4643,Donald Trump,0.009907387465001078,Kentucky
Livingston County,21139,Jill Stein,KY,1,24,4643,Donald Trump,0.005169071720870127,Kentucky
Livingston County,21139,Rocky De La Fuente,KY,1,1,4643,Donald Trump,2.1537798836958864e-4,Kentucky
Murray County,27101,Donald Trump,MN,1,2974,4642,Donald Trump,0.6406721240844464,Minnesota
Murray County,27101,Hillary Clinton,MN,1,1295,4642,Donald Trump,0.27897457992244723,Minnesota
Murray County,27101,Gary Johnson,MN,1,203,4642,Donald Trump,0.04373115036622146,Minnesota
Murray County,27101,Evan McMullin,MN,1,106,4642,Donald Trump,0.022834984920292976,Minnesota
Murray County,27101,Jill Stein,MN,1,22,4642,Donald Trump,0.004739336492890996,Minnesota
Murray County,27101,Darrell Castle,MN,1,20,4642,Donald Trump,0.004308487720809996,Minnesota
Murray County,27101,Dan Vacek,MN,1,20,4642,Donald Trump,0.004308487720809996,Minnesota
Murray County,27101,Rocky De La Fuente,MN,1,1,4642,Donald Trump,2.1542438604049978e-4,Minnesota
Murray County,27101,Alyson Kennedy,MN,1,1,4642,Donald Trump,2.1542438604049978e-4,Minnesota
Kemper County,28069,Hillary Clinton,MS,1,2827,4639,Hillary Clinton,0.6093985772795861,Mississippi
Kemper County,28069,Donald Trump,MS,1,1778,4639,Hillary Clinton,0.3832722569519293,Mississippi
Kemper County,28069,Gary Johnson,MS,1,18,4639,Hillary Clinton,0.0038801465833153696,Mississippi
Kemper County,28069,Darrell Castle,MS,1,11,4639,Hillary Clinton,0.002371200689803837,Mississippi
Kemper County,28069,Jim Hedges,MS,1,3,4639,Hillary Clinton,6.466910972192282e-4,Mississippi
Kemper County,28069,Rocky De La Fuente,MS,1,1,4639,Hillary Clinton,2.155636990730761e-4,Mississippi
Kemper County,28069,Jill Stein,MS,1,1,4639,Hillary Clinton,2.155636990730761e-4,Mississippi
Cheyenne County,31033,Donald Trump,NE,1,3665,4635,Donald Trump,0.790722761596548,Nebraska
Cheyenne County,31033,Hillary Clinton,NE,1,711,4635,Donald Trump,0.1533980582524272,Nebraska
Cheyenne County,31033,Gary Johnson,NE,1,213,4635,Donald Trump,0.045954692556634306,Nebraska
Cheyenne County,31033,Jill Stein,NE,1,46,4635,Donald Trump,0.009924487594390506,Nebraska
Washita County,40149,Donald Trump,OK,1,3854,4631,Donald Trump,0.8322176635715828,Oklahoma
Washita County,40149,Hillary Clinton,OK,1,588,4631,Donald Trump,0.12697041675664003,Oklahoma
Washita County,40149,Gary Johnson,OK,1,189,4631,Donald Trump,0.04081191967177716,Oklahoma
St. Clair County,29185,Donald Trump,MO,1,3501,4630,Donald Trump,0.7561555075593952,Missouri
St. Clair County,29185,Hillary Clinton,MO,1,936,4630,Donald Trump,0.2021598272138229,Missouri
St. Clair County,29185,Gary Johnson,MO,1,146,4630,Donald Trump,0.03153347732181425,Missouri
St. Clair County,29185,Jill Stein,MO,1,24,4630,Donald Trump,0.005183585313174946,Missouri
St. Clair County,29185,Darrell Castle,MO,1,23,4630,Donald Trump,0.004967602591792656,Missouri
Phelps County,31137,Donald Trump,NE,1,3849,4629,Donald Trump,0.83149708360337,Nebraska
Phelps County,31137,Hillary Clinton,NE,1,572,4629,Donald Trump,0.12356880535752862,Nebraska
Phelps County,31137,Gary Johnson,NE,1,190,4629,Donald Trump,0.04104558219917909,Nebraska
Phelps County,31137,Jill Stein,NE,1,18,4629,Donald Trump,0.0038885288399222295,Nebraska
Metcalfe County,21169,Donald Trump,KY,1,3491,4619,Donald Trump,0.755791296817493,Kentucky
Metcalfe County,21169,Hillary Clinton,KY,1,976,4619,Donald Trump,0.21130114743450965,Kentucky
Metcalfe County,21169,Gary Johnson,KY,1,86,4619,Donald Trump,0.018618748646893266,Kentucky
Metcalfe County,21169,Evan McMullin,KY,1,41,4619,Donald Trump,0.00887638016886772,Kentucky
Metcalfe County,21169,Jill Stein,KY,1,22,4619,Donald Trump,0.004762935700368045,Kentucky
Metcalfe County,21169,Rocky De La Fuente,KY,1,3,4619,Donald Trump,6.494912318683698e-4,Kentucky
Mercer County,38057,Donald Trump,ND,1,3759,4616,Donald Trump,0.8143414211438474,North Dakota
Mercer County,38057,Hillary Clinton,ND,1,621,4616,Donald Trump,0.1345320623916811,North Dakota
Mercer County,38057,Gary Johnson,ND,1,190,4616,Donald Trump,0.04116117850953206,North Dakota
Mercer County,38057,Darrell Castle,ND,1,21,4616,Donald Trump,0.004549393414211438,North Dakota
Mercer County,38057,Jill Stein,ND,1,21,4616,Donald Trump,0.004549393414211438,North Dakota
Mercer County,38057,Rocky De La Fuente,ND,1,4,4616,Donald Trump,8.665511265164644e-4,North Dakota
Gaines County,48165,Donald Trump,TX,1,3907,4609,Donald Trump,0.8476893035365589,Texas
Gaines County,48165,Hillary Clinton,TX,1,597,4609,Donald Trump,0.12952918203514863,Texas
Gaines County,48165,Gary Johnson,TX,1,85,4609,Donald Trump,0.018442178346712954,Texas
Gaines County,48165,Jill Stein,TX,1,20,4609,Donald Trump,0.004339336081579518,Texas
Lewis County,47101,Donald Trump,TN,1,3585,4607,Donald Trump,0.778163663989581,Tennessee
Lewis County,47101,Hillary Clinton,TN,1,890,4607,Donald Trump,0.1931842847840243,Tennessee
Lewis County,47101,Gary Johnson,TN,1,59,4607,Donald Trump,0.012806598654221837,Tennessee
Lewis County,47101,Jill Stein,TN,1,42,4607,Donald Trump,0.009116561753852833,Tennessee
Lewis County,47101,Rocky De La Fuente,TN,1,14,4607,Donald Trump,0.003038853917950944,Tennessee
Lewis County,47101,Mike Smith,TN,1,9,4607,Donald Trump,0.0019535489472541786,Tennessee
Lewis County,47101,Alyson Kennedy,TN,1,8,4607,Donald Trump,0.0017364879531148252,Tennessee
McKenzie County,38053,Donald Trump,ND,1,3670,4606,Donald Trump,0.7967867998263135,North Dakota
McKenzie County,38053,Hillary Clinton,ND,1,698,4606,Donald Trump,0.15154146765089013,North Dakota
McKenzie County,38053,Gary Johnson,ND,1,172,4606,Donald Trump,0.03734259661311333,North Dakota
McKenzie County,38053,Jill Stein,ND,1,35,4606,Donald Trump,0.007598784194528876,North Dakota
McKenzie County,38053,Darrell Castle,ND,1,28,4606,Donald Trump,0.0060790273556231,North Dakota
McKenzie County,38053,Rocky De La Fuente,ND,1,3,4606,Donald Trump,6.513243595310464e-4,North Dakota
Crawford County,18025,Donald Trump,IN,1,3015,4593,Donald Trump,0.6564337034617896,Indiana
Crawford County,18025,Hillary Clinton,IN,1,1323,4593,Donald Trump,0.2880470280862182,Indiana
Crawford County,18025,Gary Johnson,IN,1,255,4593,Donald Trump,0.05551926845199216,Indiana
DeKalb County,29063,Donald Trump,MO,1,3540,4590,Donald Trump,0.7712418300653595,Missouri
DeKalb County,29063,Hillary Clinton,MO,1,824,4590,Donald Trump,0.17952069716775598,Missouri
DeKalb County,29063,Gary Johnson,MO,1,178,4590,Donald Trump,0.038779956427015254,Missouri
DeKalb County,29063,Jill Stein,MO,1,30,4590,Donald Trump,0.006535947712418301,Missouri
DeKalb County,29063,Darrell Castle,MO,1,18,4590,Donald Trump,0.00392156862745098,Missouri
Decatur County,47039,Donald Trump,TN,1,3588,4585,Donald Trump,0.7825517993456925,Tennessee
Decatur County,47039,Hillary Clinton,TN,1,894,4585,Donald Trump,0.19498364231188658,Tennessee
Decatur County,47039,Gary Johnson,TN,1,70,4585,Donald Trump,0.015267175572519083,Tennessee
Decatur County,47039,Jill Stein,TN,1,16,4585,Donald Trump,0.003489640130861505,Tennessee
Decatur County,47039,Mike Smith,TN,1,8,4585,Donald Trump,0.0017448200654307524,Tennessee
Decatur County,47039,Rocky De La Fuente,TN,1,5,4585,Donald Trump,0.0010905125408942203,Tennessee
Decatur County,47039,Alyson Kennedy,TN,1,4,4585,Donald Trump,8.724100327153762e-4,Tennessee
Bath County,21011,Donald Trump,KY,1,3082,4583,Donald Trump,0.6724852716561205,Kentucky
Bath County,21011,Hillary Clinton,KY,1,1361,4583,Donald Trump,0.29696705214924723,Kentucky
Bath County,21011,Gary Johnson,KY,1,75,4583,Donald Trump,0.01636482653283875,Kentucky
Bath County,21011,Evan McMullin,KY,1,35,4583,Donald Trump,0.007636919048658084,Kentucky
Bath County,21011,Jill Stein,KY,1,24,4583,Donald Trump,0.005236744490508401,Kentucky
Bath County,21011,Rocky De La Fuente,KY,1,6,4583,Donald Trump,0.0013091861226271003,Kentucky
McLean County,21149,Donald Trump,KY,1,3381,4566,Donald Trump,0.740473061760841,Kentucky
McLean County,21149,Hillary Clinton,KY,1,988,4566,Donald Trump,0.21638195356986423,Kentucky
McLean County,21149,Gary Johnson,KY,1,137,4566,Donald Trump,0.030004380201489267,Kentucky
McLean County,21149,Evan McMullin,KY,1,44,4566,Donald Trump,0.009636443276390714,Kentucky
McLean County,21149,Jill Stein,KY,1,15,4566,Donald Trump,0.0032851511169513796,Kentucky
McLean County,21149,Rocky De La Fuente,KY,1,1,4566,Donald Trump,2.190100744634253e-4,Kentucky
Sevier County,5133,Donald Trump,AR,1,3282,4562,Donald Trump,0.7194213064445418,Arkansas
Sevier County,5133,Hillary Clinton,AR,1,1075,4562,Donald Trump,0.2356422621657168,Arkansas
Sevier County,5133,Gary Johnson,AR,1,83,4562,Donald Trump,0.01819377466023674,Arkansas
Sevier County,5133,Jim Hedges,AR,1,47,4562,Donald Trump,0.010302498903989479,Arkansas
Sevier County,5133,Evan McMullin,AR,1,44,4562,Donald Trump,0.009644892590968873,Arkansas
Sevier County,5133,Jill Stein,AR,1,20,4562,Donald Trump,0.004384042086804033,Arkansas
Sevier County,5133,Darrell Castle,AR,1,7,4562,Donald Trump,0.0015344147303814116,Arkansas
Sevier County,5133,Lynn Kahn,AR,1,4,4562,Donald Trump,8.768084173608067e-4,Arkansas
Walsh County,38099,Donald Trump,ND,1,2995,4548,Donald Trump,0.6585312225153914,North Dakota
Walsh County,38099,Hillary Clinton,ND,1,1167,4548,Donald Trump,0.25659630606860157,North Dakota
Walsh County,38099,Gary Johnson,ND,1,330,4548,Donald Trump,0.07255936675461741,North Dakota
Walsh County,38099,Jill Stein,ND,1,32,4548,Donald Trump,0.007036059806508356,North Dakota
Walsh County,38099,Darrell Castle,ND,1,23,4548,Donald Trump,0.005057167985927881,North Dakota
Walsh County,38099,Rocky De La Fuente,ND,1,1,4548,Donald Trump,2.1987686895338611e-4,North Dakota
Camp County,48063,Donald Trump,TX,1,3201,4542,Donald Trump,0.7047556142668429,Texas
Camp County,48063,Hillary Clinton,TX,1,1260,4542,Donald Trump,0.2774108322324967,Texas
Camp County,48063,Gary Johnson,TX,1,66,4542,Donald Trump,0.01453104359313078,Texas
Camp County,48063,Jill Stein,TX,1,15,4542,Donald Trump,0.0033025099075297227,Texas
Monona County,19133,Donald Trump,IA,1,3120,4533,Donald Trump,0.6882859033752482,Iowa
Monona County,19133,Hillary Clinton,IA,1,1247,4533,Donald Trump,0.27509375689388926,Iowa
Monona County,19133,Gary Johnson,IA,1,112,4533,Donald Trump,0.02470769909552173,Iowa
Monona County,19133,Jill Stein,IA,1,22,4533,Donald Trump,0.004853298036620339,Iowa
Monona County,19133,Evan McMullin,IA,1,12,4533,Donald Trump,0.0026472534745201853,Iowa
Monona County,19133,Darrell Castle,IA,1,10,4533,Donald Trump,0.0022060445621001545,Iowa
Monona County,19133,Lynn Kahn,IA,1,4,4533,Donald Trump,8.824178248400617e-4,Iowa
Monona County,19133,Dan Vacek,IA,1,4,4533,Donald Trump,8.824178248400617e-4,Iowa
Monona County,19133,Gloria La Riva,IA,1,2,4533,Donald Trump,4.4120891242003087e-4,Iowa
Monona County,19133,Rocky De La Fuente,IA,1,0,4533,Donald Trump,0,Iowa
Grand County,49019,Donald Trump,UT,1,1975,4532,Donald Trump,0.4357899382171227,Utah
Grand County,49019,Hillary Clinton,UT,1,1960,4532,Donald Trump,0.4324801412180053,Utah
Grand County,49019,Evan McMullin,UT,1,281,4532,Donald Trump,0.06200353045013239,Utah
Grand County,49019,Gary Johnson,UT,1,180,4532,Donald Trump,0.03971756398940865,Utah
Grand County,49019,Jill Stein,UT,1,109,4532,Donald Trump,0.02405119152691968,Utah
Grand County,49019,Darrell Castle,UT,1,10,4532,Donald Trump,0.002206531332744925,Utah
Grand County,49019,Rocky Giordani,UT,1,7,4532,Donald Trump,0.0015445719329214476,Utah
Grand County,49019,Rocky De La Fuente,UT,1,5,4532,Donald Trump,0.0011032656663724624,Utah
Grand County,49019,Alyson Kennedy,UT,1,5,4532,Donald Trump,0.0011032656663724624,Utah
Grand County,49019,Monica Moorehead,UT,1,0,4532,Donald Trump,0,Utah
Hughes County,40063,Donald Trump,OK,1,3388,4526,Donald Trump,0.7485638532920902,Oklahoma
Hughes County,40063,Hillary Clinton,OK,1,961,4526,Donald Trump,0.21232876712328766,Oklahoma
Hughes County,40063,Gary Johnson,OK,1,177,4526,Donald Trump,0.03910737958462218,Oklahoma
Forest County,55041,Donald Trump,WI,1,2787,4514,Donald Trump,0.6174124944616748,Wisconsin
Forest County,55041,Hillary Clinton,WI,1,1579,4514,Donald Trump,0.3498006202924236,Wisconsin
Forest County,55041,Gary Johnson,WI,1,84,4514,Donald Trump,0.01860877270713336,Wisconsin
Forest County,55041,Jill Stein,WI,1,43,4514,Donald Trump,0.009525919361984936,Wisconsin
Forest County,55041,Darrell Castle,WI,1,17,4514,Donald Trump,0.0037660611431103233,Wisconsin
Forest County,55041,Rocky De La Fuente,WI,1,3,4514,Donald Trump,6.64599025254763e-4,Wisconsin
Forest County,55041,Monica Moorehead,WI,1,1,4514,Donald Trump,2.2153300841825432e-4,Wisconsin
Alger County,26003,Donald Trump,MI,1,2585,4513,Donald Trump,0.5727897185907379,Michigan
Alger County,26003,Hillary Clinton,MI,1,1663,4513,Donald Trump,0.36849102592510524,Michigan
Alger County,26003,Gary Johnson,MI,1,177,4513,Donald Trump,0.03922003102149346,Michigan
Alger County,26003,Jill Stein,MI,1,67,4513,Donald Trump,0.014846000443164193,Michigan
Alger County,26003,Darrell Castle,MI,1,19,4513,Donald Trump,0.0042100598271659646,Michigan
Alger County,26003,Emidio Soltysik,MI,1,2,4513,Donald Trump,4.4316419233325947e-4,Michigan
Howard County,19089,Donald Trump,IA,1,2611,4512,Donald Trump,0.5786790780141844,Iowa
Howard County,19089,Hillary Clinton,IA,1,1677,4512,Donald Trump,0.3716755319148936,Iowa
Howard County,19089,Gary Johnson,IA,1,131,4512,Donald Trump,0.02903368794326241,Iowa
Howard County,19089,Jill Stein,IA,1,38,4512,Donald Trump,0.008421985815602837,Iowa
Howard County,19089,Darrell Castle,IA,1,15,4512,Donald Trump,0.003324468085106383,Iowa
Howard County,19089,Evan McMullin,IA,1,15,4512,Donald Trump,0.003324468085106383,Iowa
Howard County,19089,Dan Vacek,IA,1,13,4512,Donald Trump,0.002881205673758865,Iowa
Howard County,19089,Lynn Kahn,IA,1,11,4512,Donald Trump,0.0024379432624113476,Iowa
Howard County,19089,Gloria La Riva,IA,1,1,4512,Donald Trump,2.2163120567375886e-4,Iowa
Howard County,19089,Rocky De La Fuente,IA,1,0,4512,Donald Trump,0,Iowa
Ozark County,29153,Donald Trump,MO,1,3639,4501,Donald Trump,0.808487002888247,Missouri
Ozark County,29153,Hillary Clinton,MO,1,724,4501,Donald Trump,0.16085314374583426,Missouri
Ozark County,29153,Gary Johnson,MO,1,70,4501,Donald Trump,0.015552099533437015,Missouri
Ozark County,29153,Jill Stein,MO,1,41,4501,Donald Trump,0.009109086869584537,Missouri
Ozark County,29153,Darrell Castle,MO,1,27,4501,Donald Trump,0.005998666962897134,Missouri
Maries County,29125,Donald Trump,MO,1,3561,4500,Donald Trump,0.7913333333333333,Missouri
Maries County,29125,Hillary Clinton,MO,1,794,4500,Donald Trump,0.17644444444444443,Missouri
Maries County,29125,Gary Johnson,MO,1,110,4500,Donald Trump,0.024444444444444446,Missouri
Maries County,29125,Jill Stein,MO,1,23,4500,Donald Trump,0.005111111111111111,Missouri
Maries County,29125,Darrell Castle,MO,1,12,4500,Donald Trump,0.0026666666666666666,Missouri
Leslie County,21131,Donald Trump,KY,1,4015,4492,Donald Trump,0.8938112199465716,Kentucky
Leslie County,21131,Hillary Clinton,KY,1,400,4492,Donald Trump,0.08904719501335707,Kentucky
Leslie County,21131,Gary Johnson,KY,1,39,4492,Donald Trump,0.008682101513802316,Kentucky
Leslie County,21131,Evan McMullin,KY,1,18,4492,Donald Trump,0.004007123775601068,Kentucky
Leslie County,21131,Jill Stein,KY,1,15,4492,Donald Trump,0.0033392698130008903,Kentucky
Leslie County,21131,Rocky De La Fuente,KY,1,5,4492,Donald Trump,0.0011130899376669634,Kentucky
Pushmataha County,40127,Donald Trump,OK,1,3581,4483,Donald Trump,0.7987954494757975,Oklahoma
Pushmataha County,40127,Hillary Clinton,OK,1,748,4483,Donald Trump,0.16685255409324112,Oklahoma
Pushmataha County,40127,Gary Johnson,OK,1,154,4483,Donald Trump,0.03435199643096141,Oklahoma
Wilkes County,13317,Donald Trump,GA,1,2572,4477,Donald Trump,0.5744918472191199,Georgia
Wilkes County,13317,Hillary Clinton,GA,1,1848,4477,Donald Trump,0.41277641277641275,Georgia
Wilkes County,13317,Gary Johnson,GA,1,57,4477,Donald Trump,0.012731740004467277,Georgia
Platte County,56031,Donald Trump,WY,1,3437,4460,Donald Trump,0.770627802690583,Wyoming
Platte County,56031,Hillary Clinton,WY,1,719,4460,Donald Trump,0.16121076233183856,Wyoming
Platte County,56031,Gary Johnson,WY,1,180,4460,Donald Trump,0.04035874439461883,Wyoming
Platte County,56031,Darrell Castle,WY,1,82,4460,Donald Trump,0.018385650224215247,Wyoming
Platte County,56031,Jill Stein,WY,1,36,4460,Donald Trump,0.008071748878923767,Wyoming
Platte County,56031,Rocky De La Fuente,WY,1,6,4460,Donald Trump,0.0013452914798206279,Wyoming
Clinton County,21053,Donald Trump,KY,1,3809,4458,Donald Trump,0.8544190219829519,Kentucky
Clinton County,21053,Hillary Clinton,KY,1,547,4458,Donald Trump,0.12270076267384478,Kentucky
Clinton County,21053,Gary Johnson,KY,1,60,4458,Donald Trump,0.013458950201884253,Kentucky
Clinton County,21053,Evan McMullin,KY,1,23,4458,Donald Trump,0.00515926424405563,Kentucky
Clinton County,21053,Jill Stein,KY,1,15,4458,Donald Trump,0.0033647375504710633,Kentucky
Clinton County,21053,Rocky De La Fuente,KY,1,4,4458,Donald Trump,8.972633467922835e-4,Kentucky
Rappahannock County,51157,Donald Trump,VA,1,2539,4457,Donald Trump,0.5696656944132825,Virginia
Rappahannock County,51157,Hillary Clinton,VA,1,1747,4457,Donald Trump,0.39196769127215614,Virginia
Rappahannock County,51157,Gary Johnson,VA,1,93,4457,Donald Trump,0.02086605339914741,Virginia
Rappahannock County,51157,Evan McMullin,VA,1,42,4457,Donald Trump,0.009423378954453668,Virginia
Rappahannock County,51157,Jill Stein,VA,1,36,4457,Donald Trump,0.008077181960960288,Virginia
Washington County,16087,Donald Trump,ID,1,3283,4454,Donald Trump,0.7370902559497081,Idaho
Washington County,16087,Hillary Clinton,ID,1,776,4454,Donald Trump,0.1742254153569825,Idaho
Washington County,16087,Evan McMullin,ID,1,175,4454,Donald Trump,0.03929052537045352,Idaho
Washington County,16087,Gary Johnson,ID,1,138,4454,Donald Trump,0.030983385720700495,Idaho
Washington County,16087,Jill Stein,ID,1,26,4454,Donald Trump,0.0058374494836102376,Idaho
Washington County,16087,Darrell Castle,ID,1,25,4454,Donald Trump,0.005612932195779075,Idaho
Washington County,16087,Scott Copeland,ID,1,22,4454,Donald Trump,0.004939380332285586,Idaho
Washington County,16087,Rocky De La Fuente,ID,1,9,4454,Donald Trump,0.002020655590480467,Idaho
Lewis County,29111,Donald Trump,MO,1,3344,4454,Donald Trump,0.7507858105074091,Missouri
Lewis County,29111,Hillary Clinton,MO,1,934,4454,Donald Trump,0.20969914683430624,Missouri
Lewis County,29111,Gary Johnson,MO,1,127,4454,Donald Trump,0.0285136955545577,Missouri
Lewis County,29111,Jill Stein,MO,1,26,4454,Donald Trump,0.0058374494836102376,Missouri
Lewis County,29111,Darrell Castle,MO,1,23,4454,Donald Trump,0.005163897620116749,Missouri
Jackson County,47087,Donald Trump,TN,1,3236,4454,Donald Trump,0.7265379434216435,Tennessee
Jackson County,47087,Hillary Clinton,TN,1,1129,4454,Donald Trump,0.25348001796138303,Tennessee
Jackson County,47087,Gary Johnson,TN,1,62,4454,Donald Trump,0.013920071845532105,Tennessee
Jackson County,47087,Jill Stein,TN,1,17,4454,Donald Trump,0.003816793893129771,Tennessee
Jackson County,47087,Mike Smith,TN,1,7,4454,Donald Trump,0.001571621014818141,Tennessee
Jackson County,47087,Rocky De La Fuente,TN,1,2,4454,Donald Trump,4.49034575662326e-4,Tennessee
Jackson County,47087,Alyson Kennedy,TN,1,1,4454,Donald Trump,2.24517287831163e-4,Tennessee
Red River Parish,22081,Donald Trump,LA,1,2391,4422,Donald Trump,0.5407055630936228,Louisiana
Red River Parish,22081,Hillary Clinton,LA,1,1938,4422,Donald Trump,0.43826322930800543,Louisiana
Red River Parish,22081,Gary Johnson,LA,1,47,4422,Donald Trump,0.010628674807779286,Louisiana
Red River Parish,22081,Evan McMullin,LA,1,12,4422,Donald Trump,0.0027137042062415195,Louisiana
Red River Parish,22081,Jill Stein,LA,1,11,4422,Donald Trump,0.0024875621890547263,Louisiana
Red River Parish,22081,Chris Keniston,LA,1,5,4422,Donald Trump,0.0011307100859339666,Louisiana
Red River Parish,22081,Darrell Castle,LA,1,4,4422,Donald Trump,9.045680687471732e-4,Louisiana
Red River Parish,22081,Tom Hoefling,LA,1,4,4422,Donald Trump,9.045680687471732e-4,Louisiana
Red River Parish,22081,Alyson Kennedy,LA,1,3,4422,Donald Trump,6.784260515603799e-4,Louisiana
Red River Parish,22081,Laurence Kotlikoff,LA,1,3,4422,Donald Trump,6.784260515603799e-4,Louisiana
Red River Parish,22081,Princess Jacob,LA,1,2,4422,Donald Trump,4.522840343735866e-4,Louisiana
Red River Parish,22081,Gloria La Riva,LA,1,2,4422,Donald Trump,4.522840343735866e-4,Louisiana
Red River Parish,22081,Jerry White,LA,1,0,4422,Donald Trump,0,Louisiana
Clarke County,19039,Donald Trump,IA,1,2713,4415,Donald Trump,0.6144960362400906,Iowa
Clarke County,19039,Hillary Clinton,IA,1,1465,4415,Donald Trump,0.3318233295583239,Iowa
Clarke County,19039,Gary Johnson,IA,1,160,4415,Donald Trump,0.0362400906002265,Iowa
Clarke County,19039,Darrell Castle,IA,1,26,4415,Donald Trump,0.005889014722536806,Iowa
Clarke County,19039,Evan McMullin,IA,1,20,4415,Donald Trump,0.004530011325028313,Iowa
Clarke County,19039,Jill Stein,IA,1,18,4415,Donald Trump,0.0040770101925254815,Iowa
Clarke County,19039,Lynn Kahn,IA,1,9,4415,Donald Trump,0.0020385050962627408,Iowa
Clarke County,19039,Dan Vacek,IA,1,4,4415,Donald Trump,9.060022650056625e-4,Iowa
Clarke County,19039,Rocky De La Fuente,IA,1,0,4415,Donald Trump,0,Iowa
Clarke County,19039,Gloria La Riva,IA,1,0,4415,Donald Trump,0,Iowa
Grundy County,29079,Donald Trump,MO,1,3462,4413,Donald Trump,0.7845003399048266,Missouri
Grundy County,29079,Hillary Clinton,MO,1,780,4413,Donald Trump,0.17675050985723997,Missouri
Grundy County,29079,Gary Johnson,MO,1,118,4413,Donald Trump,0.02673917969635169,Missouri
Grundy County,29079,Jill Stein,MO,1,28,4413,Donald Trump,0.0063448900974393836,Missouri
Grundy County,29079,Darrell Castle,MO,1,25,4413,Donald Trump,0.0056650804441423066,Missouri
Linn County,20107,Donald Trump,KS,1,3484,4404,Donald Trump,0.7910990009082652,Kansas
Linn County,20107,Hillary Clinton,KS,1,736,4404,Donald Trump,0.16712079927338783,Kansas
Linn County,20107,Gary Johnson,KS,1,119,4404,Donald Trump,0.027020890099909173,Kansas
Linn County,20107,Jill Stein,KS,1,65,4404,Donald Trump,0.014759309718437783,Kansas
Frio County,48163,Hillary Clinton,TX,1,2444,4400,Hillary Clinton,0.5554545454545454,Texas
Frio County,48163,Donald Trump,TX,1,1856,4400,Hillary Clinton,0.4218181818181818,Texas
Frio County,48163,Gary Johnson,TX,1,76,4400,Hillary Clinton,0.017272727272727273,Texas
Frio County,48163,Jill Stein,TX,1,24,4400,Hillary Clinton,0.005454545454545455,Texas
Greensville County,51081,Hillary Clinton,VA,1,2558,4363,Hillary Clinton,0.5862938345175338,Virginia
Greensville County,51081,Donald Trump,VA,1,1737,4363,Hillary Clinton,0.3981205592482237,Virginia
Greensville County,51081,Gary Johnson,VA,1,50,4363,Hillary Clinton,0.011460004584001834,Virginia
Greensville County,51081,Evan McMullin,VA,1,12,4363,Hillary Clinton,0.0027504011001604402,Virginia
Greensville County,51081,Jill Stein,VA,1,6,4363,Hillary Clinton,0.0013752005500802201,Virginia
Carroll County,29033,Donald Trump,MO,1,3480,4361,Donald Trump,0.7979821141939922,Missouri
Carroll County,29033,Hillary Clinton,MO,1,745,4361,Donald Trump,0.1708323778949782,Missouri
Carroll County,29033,Gary Johnson,MO,1,106,4361,Donald Trump,0.02430635175418482,Missouri
Carroll County,29033,Jill Stein,MO,1,17,4361,Donald Trump,0.0038981884888786974,Missouri
Carroll County,29033,Darrell Castle,MO,1,13,4361,Donald Trump,0.002980967667966063,Missouri
Cedar County,31027,Donald Trump,NE,1,3532,4358,Donald Trump,0.8104635153740248,Nebraska
Cedar County,31027,Hillary Clinton,NE,1,571,4358,Donald Trump,0.13102340523175768,Nebraska
Cedar County,31027,Gary Johnson,NE,1,224,4358,Donald Trump,0.05139972464433226,Nebraska
Cedar County,31027,Jill Stein,NE,1,31,4358,Donald Trump,0.007113354749885268,Nebraska
Franklin County,48159,Donald Trump,TX,1,3585,4358,Donald Trump,0.8226250573657641,Texas
Franklin County,48159,Hillary Clinton,TX,1,665,4358,Donald Trump,0.1525929325378614,Texas
Franklin County,48159,Gary Johnson,TX,1,96,4358,Donald Trump,0.02202845341899954,Texas
Franklin County,48159,Jill Stein,TX,1,12,4358,Donald Trump,0.0027535566773749425,Texas
Glades County,12043,Donald Trump,FL,1,2996,4353,Donald Trump,0.6882609694463588,Florida
Glades County,12043,Hillary Clinton,FL,1,1271,4353,Donald Trump,0.291982540776476,Florida
Glades County,12043,Gary Johnson,FL,1,54,4353,Donald Trump,0.012405237767057202,Florida
Glades County,12043,Jill Stein,FL,1,18,4353,Donald Trump,0.004135079255685734,Florida
Glades County,12043,Darrell Castle,FL,1,9,4353,Donald Trump,0.002067539627842867,Florida
Glades County,12043,Rocky De La Fuente,FL,1,5,4353,Donald Trump,0.0011486331265793705,Florida
Butte County,46019,Donald Trump,SD,1,3357,4351,Donald Trump,0.7715467708572742,South Dakota
Butte County,46019,Hillary Clinton,SD,1,696,4351,Donald Trump,0.1599632268444036,South Dakota
Butte County,46019,Gary Johnson,SD,1,246,4351,Donald Trump,0.056538726729487475,South Dakota
Butte County,46019,Darrell Castle,SD,1,52,4351,Donald Trump,0.011951275568834751,South Dakota
Johnson County,56019,Donald Trump,WY,1,3477,4349,Donald Trump,0.7994941365831225,Wyoming
Johnson County,56019,Hillary Clinton,WY,1,638,4349,Donald Trump,0.1467003908944585,Wyoming
Johnson County,56019,Gary Johnson,WY,1,174,4349,Donald Trump,0.0400091975166705,Wyoming
Johnson County,56019,Jill Stein,WY,1,33,4349,Donald Trump,0.007587951253161646,Wyoming
Johnson County,56019,Darrell Castle,WY,1,19,4349,Donald Trump,0.004368820418487009,Wyoming
Johnson County,56019,Rocky De La Fuente,WY,1,8,4349,Donald Trump,0.0018395033340997931,Wyoming
