"county","fips","cand","st","pct_report","votes","total_votes","pct","lead"
"Wayne County","49055","Alyson Kennedy","UT",1,1,1410,0.000709219858156028,"Donald Trump"
"Wayne County","49055","Monica Moorehead","UT",1,0,1410,0,"Donald Trump"
"Cheyenne County","20023","Donald Trump","KS",1,1172,1409,0.831795599716111,"Donald Trump"
"Cheyenne County","20023","Hillary Clinton","KS",1,188,1409,0.133427963094393,"Donald Trump"
"Cheyenne County","20023","Gary Johnson","KS",1,29,1409,0.0205819730305181,"Donald Trump"
"Cheyenne County","20023","Jill Stein","KS",1,20,1409,0.014194464158978,"Donald Trump"
"Aurora County","46003","Donald Trump","SD",1,974,1407,0.69225302061123,"Donald Trump"
"Aurora County","46003","Hillary Clinton","SD",1,340,1407,0.241648898365316,"Donald Trump"
"Aurora County","46003","Gary Johnson","SD",1,74,1407,0.0525941719971571,"Donald Trump"
"Aurora County","46003","Darrell Castle","SD",1,19,1407,0.0135039090262971,"Donald Trump"
"Crockett County","48105","Donald Trump","TX",1,980,1395,0.702508960573477,"Donald Trump"
"Crockett County","48105","Hillary Clinton","TX",1,372,1395,0.266666666666667,"Donald Trump"
"Crockett County","48105","Gary Johnson","TX",1,39,1395,0.0279569892473118,"Donald Trump"
"Crockett County","48105","Jill Stein","TX",1,4,1395,0.0028673835125448,"Donald Trump"
"Highland County","51091","Donald Trump","VA",1,958,1391,0.688713156002876,"Donald Trump"
"Highland County","51091","Hillary Clinton","VA",1,371,1391,0.266714593817398,"Donald Trump"
"Highland County","51091","Gary Johnson","VA",1,33,1391,0.0237239396117901,"Donald Trump"
"Highland County","51091","Evan McMullin","VA",1,21,1391,0.01509705248023,"Donald Trump"
"Highland County","51091","Jill Stein","VA",1,8,1391,0.00575125808770669,"Donald Trump"
"Glascock County","13125","Donald Trump","GA",1,1235,1390,0.888489208633094,"Donald Trump"
"Glascock County","13125","Hillary Clinton","GA",1,138,1390,0.0992805755395683,"Donald Trump"
"Glascock County","13125","Gary Johnson","GA",1,17,1390,0.0122302158273381,"Donald Trump"
"Chattahoochee County","13053","Donald Trump","GA",1,746,1384,0.539017341040462,"Donald Trump"
"Chattahoochee County","13053","Hillary Clinton","GA",1,593,1384,0.428468208092486,"Donald Trump"
"Chattahoochee County","13053","Gary Johnson","GA",1,45,1384,0.032514450867052,"Donald Trump"
"Crane County","48103","Donald Trump","TX",1,1047,1381,0.758146270818248,"Donald Trump"
"Crane County","48103","Hillary Clinton","TX",1,299,1381,0.216509775524982,"Donald Trump"
"Crane County","48103","Gary Johnson","TX",1,28,1381,0.0202751629254164,"Donald Trump"
"Crane County","48103","Jill Stein","TX",1,7,1381,0.00506879073135409,"Donald Trump"
"Sedgwick County","8115","Donald Trump","CO",1,1015,1364,0.744134897360704,"Donald Trump"
"Sedgwick County","8115","Hillary Clinton","CO",1,267,1364,0.19574780058651,"Donald Trump"
"Sedgwick County","8115","Gary Johnson","CO",1,28,1364,0.0205278592375367,"Donald Trump"
"Sedgwick County","8115","Jill Stein","CO",1,21,1364,0.0153958944281525,"Donald Trump"
"Sedgwick County","8115","Evan McMullin","CO",1,12,1364,0.00879765395894428,"Donald Trump"
"Sedgwick County","8115","Darrell Castle","CO",1,9,1364,0.00659824046920821,"Donald Trump"
"Sedgwick County","8115","Chris Keniston","CO",1,6,1364,0.00439882697947214,"Donald Trump"
"Sedgwick County","8115","Mike Smith","CO",1,2,1364,0.00146627565982405,"Donald Trump"
"Sedgwick County","8115","Rocky De La Fuente","CO",1,1,1364,0.000733137829912023,"Donald Trump"
"Sedgwick County","8115","Alyson Kennedy","CO",1,1,1364,0.000733137829912023,"Donald Trump"
"Sedgwick County","8115","Laurence Kotlikoff","CO",1,1,1364,0.000733137829912023,"Donald Trump"
"Sedgwick County","8115","Ryan Scott","CO",1,1,1364,0.000733137829912023,"Donald Trump"
"Sedgwick County","8115","Frank Atwood","CO",1,0,1364,0,"Donald Trump"
"Sedgwick County","8115","Jim Hedges","CO",1,0,1364,0,"Donald Trump"
"Sedgwick County","8115","Tom Hoefling","CO",1,0,1364,0,"Donald Trump"
"Sedgwick County","8115","Kyle Kopitke","CO",1,0,1364,0,"Donald Trump"
"Sedgwick County","8115","Gloria La Riva","CO",1,0,1364,0,"Donald Trump"
"Sedgwick County","8115","Bradford Lyttle","CO",1,0,1364,0,"Donald Trump"
"Sedgwick County","8115","Joseph Maldonado","CO",1,0,1364,0,"Donald Trump"
"Sedgwick County","8115","Michael Maturen","CO",1,0,1364,0,"Donald Trump"
"Sedgwick County","8115","Rod Silva","CO",1,0,1364,0,"Donald Trump"
"Sedgwick County","8115","Emidio Soltysik","CO",1,0,1364,0,"Donald Trump"
"Sheridan County","20179","Donald Trump","KS",1,1186,1362,0.870778267254038,"Donald Trump"
"Sheridan County","20179","Hillary Clinton","KS",1,126,1362,0.092511013215859,"Donald Trump"
"Sheridan County","20179","Gary Johnson","KS",1,38,1362,0.0279001468428781,"Donald Trump"
"Sheridan County","20179","Jill Stein","KS",1,12,1362,0.00881057268722467,"Donald Trump"
"Grant County","38037","Donald Trump","ND",1,1098,1361,0.806759735488611,"Donald Trump"
"Grant County","38037","Hillary Clinton","ND",1,187,1361,0.1373989713446,"Donald Trump"
"Grant County","38037","Gary Johnson","ND",1,63,1361,0.0462894930198384,"Donald Trump"
"Grant County","38037","Jill Stein","ND",1,7,1361,0.00514327700220426,"Donald Trump"
"Grant County","38037","Darrell Castle","ND",1,6,1361,0.00440852314474651,"Donald Trump"
"Grant County","38037","Rocky De La Fuente","ND",1,0,1361,0,"Donald Trump"
"Kidder County","38043","Donald Trump","ND",1,1106,1358,0.814432989690722,"Donald Trump"
"Kidder County","38043","Hillary Clinton","ND",1,179,1358,0.131811487481591,"Donald Trump"
"Kidder County","38043","Gary Johnson","ND",1,63,1358,0.0463917525773196,"Donald Trump"
"Kidder County","38043","Jill Stein","ND",1,7,1358,0.00515463917525773,"Donald Trump"
"Kidder County","38043","Darrell Castle","ND",1,2,1358,0.00147275405007364,"Donald Trump"
"Kidder County","38043","Rocky De La Fuente","ND",1,1,1358,0.000736377025036819,"Donald Trump"
"Knox County","48275","Donald Trump","TX",1,1078,1358,0.793814432989691,"Donald Trump"
"Knox County","48275","Hillary Clinton","TX",1,247,1358,0.181885125184094,"Donald Trump"
"Knox County","48275","Gary Johnson","TX",1,28,1358,0.0206185567010309,"Donald Trump"
"Knox County","48275","Jill Stein","TX",1,5,1358,0.00368188512518409,"Donald Trump"
"Logan County","20109","Donald Trump","KS",1,1124,1348,0.833827893175074,"Donald Trump"
"Logan County","20109","Hillary Clinton","KS",1,149,1348,0.11053412462908,"Donald Trump"
"Logan County","20109","Gary Johnson","KS",1,47,1348,0.03486646884273,"Donald Trump"
"Logan County","20109","Jill Stein","KS",1,28,1348,0.0207715133531157,"Donald Trump"
"Chase County","20017","Donald Trump","KS",1,964,1342,0.71833084947839,"Donald Trump"
"Chase County","20017","Hillary Clinton","KS",1,313,1342,0.233233979135618,"Donald Trump"
"Chase County","20017","Gary Johnson","KS",1,42,1342,0.0312965722801788,"Donald Trump"
"Chase County","20017","Jill Stein","KS",1,23,1342,0.0171385991058122,"Donald Trump"
"Potter County","46107","Donald Trump","SD",1,1069,1335,0.800749063670412,"Donald Trump"
"Potter County","46107","Hillary Clinton","SD",1,215,1335,0.161048689138577,"Donald Trump"
"Potter County","46107","Gary Johnson","SD",1,40,1335,0.0299625468164794,"Donald Trump"
"Potter County","46107","Darrell Castle","SD",1,11,1335,0.00823970037453184,"Donald Trump"
"Gove County","20063","Donald Trump","KS",1,1127,1328,0.848644578313253,"Donald Trump"
"Gove County","20063","Hillary Clinton","KS",1,149,1328,0.112198795180723,"Donald Trump"
"Gove County","20063","Gary Johnson","KS",1,40,1328,0.0301204819277108,"Donald Trump"
"Gove County","20063","Jill Stein","KS",1,12,1328,0.00903614457831325,"Donald Trump"
"Kearny County","20093","Donald Trump","KS",1,1048,1325,0.790943396226415,"Donald Trump"
"Kearny County","20093","Hillary Clinton","KS",1,224,1325,0.169056603773585,"Donald Trump"
"Kearny County","20093","Gary Johnson","KS",1,40,1325,0.030188679245283,"Donald Trump"
"Kearny County","20093","Jill Stein","KS",1,13,1325,0.00981132075471698,"Donald Trump"
"Lipscomb County","48295","Donald Trump","TX",1,1159,1322,0.876701966717095,"Donald Trump"
"Lipscomb County","48295","Hillary Clinton","TX",1,135,1322,0.102118003025719,"Donald Trump"
"Lipscomb County","48295","Gary Johnson","TX",1,25,1322,0.018910741301059,"Donald Trump"
"Lipscomb County","48295","Jill Stein","TX",1,3,1322,0.00226928895612708,"Donald Trump"
"Pawnee County","31133","Donald Trump","NE",1,970,1314,0.73820395738204,"Donald Trump"
"Pawnee County","31133","Hillary Clinton","NE",1,279,1314,0.212328767123288,"Donald Trump"
"Pawnee County","31133","Gary Johnson","NE",1,55,1314,0.0418569254185693,"Donald Trump"
"Pawnee County","31133","Jill Stein","NE",1,10,1314,0.0076103500761035,"Donald Trump"
"Frontier County","31063","Donald Trump","NE",1,1106,1310,0.844274809160305,"Donald Trump"
"Frontier County","31063","Hillary Clinton","NE",1,161,1310,0.122900763358779,"Donald Trump"
"Frontier County","31063","Gary Johnson","NE",1,35,1310,0.0267175572519084,"Donald Trump"
"Frontier County","31063","Jill Stein","NE",1,8,1310,0.00610687022900763,"Donald Trump"
"Edwards County","20047","Donald Trump","KS",1,1033,1308,0.789755351681957,"Donald Trump"
"Edwards County","20047","Hillary Clinton","KS",1,208,1308,0.159021406727829,"Donald Trump"
"Edwards County","20047","Jill Stein","KS",1,34,1308,0.0259938837920489,"Donald Trump"
"Edwards County","20047","Gary Johnson","KS",1,33,1308,0.0252293577981651,"Donald Trump"
"Haskell County","20081","Donald Trump","KS",1,1011,1300,0.777692307692308,"Donald Trump"
"Haskell County","20081","Hillary Clinton","KS",1,228,1300,0.175384615384615,"Donald Trump"
"Haskell County","20081","Gary Johnson","KS",1,40,1300,0.0307692307692308,"Donald Trump"
"Haskell County","20081","Jill Stein","KS",1,21,1300,0.0161538461538462,"Donald Trump"
"Niobrara County","56027","Donald Trump","WY",1,1116,1297,0.860447185813416,"Donald Trump"
"Niobrara County","56027","Hillary Clinton","WY",1,115,1297,0.0886661526599846,"Donald Trump"
"Niobrara County","56027","Gary Johnson","WY",1,49,1297,0.0377794911333847,"Donald Trump"
"Niobrara County","56027","Darrell Castle","WY",1,7,1297,0.0053970701619121,"Donald Trump"
"Niobrara County","56027","Jill Stein","WY",1,7,1297,0.0053970701619121,"Donald Trump"
"Niobrara County","56027","Rocky De La Fuente","WY",1,3,1297,0.0023130300693909,"Donald Trump"
"Upton County","48461","Donald Trump","TX",1,961,1296,0.741512345679012,"Donald Trump"
"Upton County","48461","Hillary Clinton","TX",1,284,1296,0.219135802469136,"Donald Trump"
"Upton County","48461","Gary Johnson","TX",1,48,1296,0.037037037037037,"Donald Trump"
"Upton County","48461","Jill Stein","TX",1,3,1296,0.00231481481481481,"Donald Trump"
"Menominee County","55078","Hillary Clinton","WI",1,1003,1279,0.784206411258796,"Hillary Clinton"
"Menominee County","55078","Donald Trump","WI",1,269,1279,0.210320562939797,"Hillary Clinton"
"Menominee County","55078","Jill Stein","WI",1,7,1279,0.00547302580140735,"Hillary Clinton"
"Menominee County","55078","Darrell Castle","WI",1,0,1279,0,"Hillary Clinton"
"Menominee County","55078","Rocky De La Fuente","WI",1,0,1279,0,"Hillary Clinton"
"Menominee County","55078","Gary Johnson","WI",1,0,1279,0,"Hillary Clinton"
"Menominee County","55078","Monica Moorehead","WI",1,0,1279,0,"Hillary Clinton"
"Clay County","13061","Hillary Clinton","GA",1,697,1271,0.548387096774194,"Hillary Clinton"
"Clay County","13061","Donald Trump","GA",1,566,1271,0.445318646734854,"Hillary Clinton"
"Clay County","13061","Gary Johnson","GA",1,8,1271,0.00629425649095201,"Hillary Clinton"
"Graham County","20065","Donald Trump","KS",1,1013,1265,0.800790513833992,"Donald Trump"
"Graham County","20065","Hillary Clinton","KS",1,185,1265,0.146245059288538,"Donald Trump"
"Graham County","20065","Gary Johnson","KS",1,38,1265,0.0300395256916996,"Donald Trump"
"Graham County","20065","Jill Stein","KS",1,29,1265,0.0229249011857708,"Donald Trump"
"Hettinger County","38041","Donald Trump","ND",1,1032,1261,0.818398096748612,"Donald Trump"
"Hettinger County","38041","Hillary Clinton","ND",1,168,1261,0.133227597145123,"Donald Trump"
"Hettinger County","38041","Gary Johnson","ND",1,46,1261,0.0364789849325932,"Donald Trump"
"Hettinger County","38041","Darrell Castle","ND",1,9,1261,0.00713719270420301,"Donald Trump"
"Hettinger County","38041","Jill Stein","ND",1,5,1261,0.00396510705789056,"Donald Trump"
"Hettinger County","38041","Rocky De La Fuente","ND",1,1,1261,0.000793021411578113,"Donald Trump"
"Elk County","20049","Donald Trump","KS",1,1048,1259,0.832406671961874,"Donald Trump"
"Elk County","20049","Hillary Clinton","KS",1,160,1259,0.127084988085782,"Donald Trump"
"Elk County","20049","Gary Johnson","KS",1,35,1259,0.0277998411437649,"Donald Trump"
"Elk County","20049","Jill Stein","KS",1,16,1259,0.0127084988085782,"Donald Trump"
"Renville County","38075","Donald Trump","ND",1,978,1255,0.779282868525896,"Donald Trump"
"Renville County","38075","Hillary Clinton","ND",1,200,1255,0.159362549800797,"Donald Trump"
"Renville County","38075","Gary Johnson","ND",1,68,1255,0.0541832669322709,"Donald Trump"
"Renville County","38075","Darrell Castle","ND",1,5,1255,0.00398406374501992,"Donald Trump"
"Renville County","38075","Jill Stein","ND",1,4,1255,0.00318725099601594,"Donald Trump"
"Renville County","38075","Rocky De La Fuente","ND",1,0,1255,0,"Donald Trump"
"Griggs County","38039","Donald Trump","ND",1,847,1247,0.679230152365678,"Donald Trump"
"Griggs County","38039","Hillary Clinton","ND",1,298,1247,0.23897353648757,"Donald Trump"
"Griggs County","38039","Gary Johnson","ND",1,93,1247,0.07457898957498,"Donald Trump"
"Griggs County","38039","Jill Stein","ND",1,6,1247,0.00481154771451484,"Donald Trump"
"Griggs County","38039","Rocky De La Fuente","ND",1,2,1247,0.00160384923817161,"Donald Trump"
"Griggs County","38039","Darrell Castle","ND",1,1,1247,0.000801924619085806,"Donald Trump"
"Garfield County","53023","Donald Trump","WA",0.5,841,1232,0.68262987012987,"Donald Trump"
"Garfield County","53023","Hillary Clinton","WA",0.5,276,1232,0.224025974025974,"Donald Trump"
"Garfield County","53023","Gary Johnson","WA",0.5,87,1232,0.0706168831168831,"Donald Trump"
"Garfield County","53023","Jill Stein","WA",0.5,14,1232,0.0113636363636364,"Donald Trump"
"Garfield County","53023","Darrell Castle","WA",0.5,9,1232,0.00730519480519481,"Donald Trump"
"Garfield County","53023","Alyson Kennedy","WA",0.5,3,1232,0.00243506493506494,"Donald Trump"
"Garfield County","53023","Gloria La Riva","WA",0.5,2,1232,0.00162337662337662,"Donald Trump"
"Dolores County","8033","Donald Trump","CO",1,936,1230,0.760975609756098,"Donald Trump"
"Dolores County","8033","Hillary Clinton","CO",1,227,1230,0.184552845528455,"Donald Trump"
"Dolores County","8033","Gary Johnson","CO",1,29,1230,0.0235772357723577,"Donald Trump"
"Dolores County","8033","Jill Stein","CO",1,13,1230,0.0105691056910569,"Donald Trump"
"Dolores County","8033","Evan McMullin","CO",1,11,1230,0.00894308943089431,"Donald Trump"
"Dolores County","8033","Darrell Castle","CO",1,7,1230,0.00569105691056911,"Donald Trump"
"Dolores County","8033","Chris Keniston","CO",1,2,1230,0.0016260162601626,"Donald Trump"
"Dolores County","8033","Frank Atwood","CO",1,1,1230,0.000813008130081301,"Donald Trump"
"Dolores County","8033","Jim Hedges","CO",1,1,1230,0.000813008130081301,"Donald Trump"
"Dolores County","8033","Tom Hoefling","CO",1,1,1230,0.000813008130081301,"Donald Trump"
"Dolores County","8033","Gloria La Riva","CO",1,1,1230,0.000813008130081301,"Donald Trump"
"Dolores County","8033","Bradford Lyttle","CO",1,1,1230,0.000813008130081301,"Donald Trump"
"Dolores County","8033","Rocky De La Fuente","CO",1,0,1230,0,"Donald Trump"
"Dolores County","8033","Alyson Kennedy","CO",1,0,1230,0,"Donald Trump"
"Dolores County","8033","Kyle Kopitke","CO",1,0,1230,0,"Donald Trump"
"Dolores County","8033","Laurence Kotlikoff","CO",1,0,1230,0,"Donald Trump"
"Dolores County","8033","Joseph Maldonado","CO",1,0,1230,0,"Donald Trump"
"Dolores County","8033","Michael Maturen","CO",1,0,1230,0,"Donald Trump"
"Dolores County","8033","Ryan Scott","CO",1,0,1230,0,"Donald Trump"
"Dolores County","8033","Rod Silva","CO",1,0,1230,0,"Donald Trump"
"Dolores County","8033","Mike Smith","CO",1,0,1230,0,"Donald Trump"
"Dolores County","8033","Emidio Soltysik","CO",1,0,1230,0,"Donald Trump"
"Butte County","16023","Donald Trump","ID",1,914,1230,0.743089430894309,"Donald Trump"
"Butte County","16023","Hillary Clinton","ID",1,160,1230,0.130081300813008,"Donald Trump"
"Butte County","16023","Evan McMullin","ID",1,114,1230,0.0926829268292683,"Donald Trump"
"Butte County","16023","Gary Johnson","ID",1,25,1230,0.0203252032520325,"Donald Trump"
"Butte County","16023","Jill Stein","ID",1,7,1230,0.00569105691056911,"Donald Trump"
"Butte County","16023","Darrell Castle","ID",1,4,1230,0.0032520325203252,"Donald Trump"
"Butte County","16023","Scott Copeland","ID",1,4,1230,0.0032520325203252,"Donald Trump"
"Butte County","16023","Rocky De La Fuente","ID",1,2,1230,0.0016260162601626,"Donald Trump"
"Eddy County","38027","Donald Trump","ND",1,790,1219,0.648072190319934,"Donald Trump"
"Eddy County","38027","Hillary Clinton","ND",1,354,1219,0.290401968826907,"Donald Trump"
"Eddy County","38027","Gary Johnson","ND",1,53,1219,0.0434782608695652,"Donald Trump"
"Eddy County","38027","Jill Stein","ND",1,15,1219,0.0123051681706317,"Donald Trump"
"Eddy County","38027","Darrell Castle","ND",1,6,1219,0.00492206726825267,"Donald Trump"
"Eddy County","38027","Rocky De La Fuente","ND",1,1,1219,0.000820344544708778,"Donald Trump"
"Adams County","38001","Donald Trump","ND",1,904,1206,0.749585406301824,"Donald Trump"
"Adams County","38001","Hillary Clinton","ND",1,216,1206,0.17910447761194,"Donald Trump"
"Adams County","38001","Gary Johnson","ND",1,65,1206,0.0538971807628524,"Donald Trump"
"Adams County","38001","Darrell Castle","ND",1,13,1206,0.0107794361525705,"Donald Trump"
"Adams County","38001","Jill Stein","ND",1,8,1206,0.0066334991708126,"Donald Trump"
"Adams County","38001","Rocky De La Fuente","ND",1,0,1206,0,"Donald Trump"
"Judith Basin County","30045","Donald Trump","MT",1,867,1192,0.727348993288591,"Donald Trump"
"Judith Basin County","30045","Hillary Clinton","MT",1,232,1192,0.194630872483221,"Donald Trump"
"Judith Basin County","30045","Gary Johnson","MT",1,78,1192,0.0654362416107383,"Donald Trump"
"Judith Basin County","30045","Jill Stein","MT",1,12,1192,0.0100671140939597,"Donald Trump"
"Judith Basin County","30045","Rocky De La Fuente","MT",1,3,1192,0.00251677852348993,"Donald Trump"
"Divide County","38023","Donald Trump","ND",1,860,1187,0.724515585509688,"Donald Trump"
"Divide County","38023","Hillary Clinton","ND",1,243,1187,0.204717775905644,"Donald Trump"
"Divide County","38023","Gary Johnson","ND",1,70,1187,0.058972198820556,"Donald Trump"
"Divide County","38023","Jill Stein","ND",1,9,1187,0.0075821398483572,"Donald Trump"
"Divide County","38023","Rocky De La Fuente","ND",1,3,1187,0.0025273799494524,"Donald Trump"
"Divide County","38023","Darrell Castle","ND",1,2,1187,0.0016849199663016,"Donald Trump"
"Sioux County","38085","Hillary Clinton","ND",1,758,1177,0.644010195412065,"Hillary Clinton"
"Sioux County","38085","Donald Trump","ND",1,256,1177,0.21750212404418,"Hillary Clinton"
"Sioux County","38085","Jill Stein","ND",1,128,1177,0.10875106202209,"Hillary Clinton"
"Sioux County","38085","Gary Johnson","ND",1,25,1177,0.0212404418011895,"Hillary Clinton"
"Sioux County","38085","Darrell Castle","ND",1,6,1177,0.00509770603228547,"Hillary Clinton"
"Sioux County","38085","Rocky De La Fuente","ND",1,4,1177,0.00339847068819031,"Hillary Clinton"
"Echols County","13101","Donald Trump","GA",1,1006,1175,0.856170212765957,"Donald Trump"
"Echols County","13101","Hillary Clinton","GA",1,156,1175,0.132765957446808,"Donald Trump"
"Echols County","13101","Gary Johnson","GA",1,13,1175,0.011063829787234,"Donald Trump"
"Corson County","46031","Donald Trump","SD",1,588,1175,0.500425531914894,"Donald Trump"
"Corson County","46031","Hillary Clinton","SD",1,535,1175,0.45531914893617,"Donald Trump"
"Corson County","46031","Gary Johnson","SD",1,34,1175,0.028936170212766,"Donald Trump"
"Corson County","46031","Darrell Castle","SD",1,18,1175,0.0153191489361702,"Donald Trump"
"Jeff Davis County","48243","Donald Trump","TX",1,694,1175,0.59063829787234,"Donald Trump"
"Jeff Davis County","48243","Hillary Clinton","TX",1,422,1175,0.359148936170213,"Donald Trump"
"Jeff Davis County","48243","Gary Johnson","TX",1,42,1175,0.0357446808510638,"Donald Trump"
"Jeff Davis County","48243","Jill Stein","TX",1,17,1175,0.014468085106383,"Donald Trump"
"Greeley County","31077","Donald Trump","NE",1,911,1165,0.781974248927039,"Donald Trump"
"Greeley County","31077","Hillary Clinton","NE",1,210,1165,0.180257510729614,"Donald Trump"
"Greeley County","31077","Gary Johnson","NE",1,38,1165,0.032618025751073,"Donald Trump"
"Greeley County","31077","Jill Stein","NE",1,6,1165,0.00515021459227468,"Donald Trump"
"Morton County","20129","Donald Trump","KS",1,970,1160,0.836206896551724,"Donald Trump"
"Morton County","20129","Hillary Clinton","KS",1,145,1160,0.125,"Donald Trump"
"Morton County","20129","Gary Johnson","KS",1,32,1160,0.0275862068965517,"Donald Trump"
"Morton County","20129","Jill Stein","KS",1,13,1160,0.0112068965517241,"Donald Trump"
"Collingsworth County","48087","Donald Trump","TX",1,983,1154,0.851819757365685,"Donald Trump"
"Collingsworth County","48087","Hillary Clinton","TX",1,145,1154,0.125649913344887,"Donald Trump"
"Collingsworth County","48087","Gary Johnson","TX",1,22,1154,0.0190641247833622,"Donald Trump"
"Collingsworth County","48087","Jill Stein","TX",1,4,1154,0.00346620450606586,"Donald Trump"
"Bennett County","46007","Donald Trump","SD",1,666,1149,0.579634464751958,"Donald Trump"
"Bennett County","46007","Hillary Clinton","SD",1,412,1149,0.358572671888599,"Donald Trump"
"Bennett County","46007","Gary Johnson","SD",1,57,1149,0.0496083550913838,"Donald Trump"
"Bennett County","46007","Darrell Castle","SD",1,14,1149,0.0121845082680592,"Donald Trump"
"Boyd County","31015","Donald Trump","NE",1,978,1142,0.856392294220666,"Donald Trump"
"Boyd County","31015","Hillary Clinton","NE",1,128,1142,0.112084063047285,"Donald Trump"
"Boyd County","31015","Gary Johnson","NE",1,23,1142,0.0201401050788091,"Donald Trump"
"Boyd County","31015","Jill Stein","NE",1,13,1142,0.0113835376532399,"Donald Trump"
"Towner County","38095","Donald Trump","ND",1,733,1137,0.644678979771328,"Donald Trump"
"Towner County","38095","Hillary Clinton","ND",1,305,1137,0.268249780123131,"Donald Trump"
"Towner County","38095","Gary Johnson","ND",1,89,1137,0.0782761653474054,"Donald Trump"
"Towner County","38095","Jill Stein","ND",1,7,1137,0.00615655233069481,"Donald Trump"
"Towner County","38095","Darrell Castle","ND",1,3,1137,0.00263852242744063,"Donald Trump"
"Towner County","38095","Rocky De La Fuente","ND",1,0,1137,0,"Donald Trump"
"McPherson County","46089","Donald Trump","SD",1,892,1137,0.784520668425682,"Donald Trump"
"McPherson County","46089","Hillary Clinton","SD",1,192,1137,0.168865435356201,"Donald Trump"
"McPherson County","46089","Gary Johnson","SD",1,43,1137,0.0378188214599824,"Donald Trump"
"McPherson County","46089","Darrell Castle","SD",1,10,1137,0.00879507475813544,"Donald Trump"
"Sanborn County","46111","Donald Trump","SD",1,819,1123,0.729296527159395,"Donald Trump"
"Sanborn County","46111","Hillary Clinton","SD",1,241,1123,0.214603739982191,"Donald Trump"
"Sanborn County","46111","Gary Johnson","SD",1,51,1123,0.0454140694568121,"Donald Trump"
"Sanborn County","46111","Darrell Castle","SD",1,12,1123,0.0106856634016028,"Donald Trump"
"Faulk County","46049","Donald Trump","SD",1,858,1118,0.767441860465116,"Donald Trump"
"Faulk County","46049","Hillary Clinton","SD",1,204,1118,0.182468694096601,"Donald Trump"
"Faulk County","46049","Gary Johnson","SD",1,45,1118,0.0402504472271914,"Donald Trump"
"Faulk County","46049","Darrell Castle","SD",1,11,1118,0.00983899821109123,"Donald Trump"
"Webster County","13307","Donald Trump","GA",1,630,1114,0.565529622980251,"Donald Trump"
"Webster County","13307","Hillary Clinton","GA",1,471,1114,0.422800718132855,"Donald Trump"
"Webster County","13307","Gary Johnson","GA",1,13,1114,0.0116696588868941,"Donald Trump"
"Rich County","49033","Donald Trump","UT",1,786,1096,0.717153284671533,"Donald Trump"
"Rich County","49033","Evan McMullin","UT",1,172,1096,0.156934306569343,"Donald Trump"
"Rich County","49033","Hillary Clinton","UT",1,104,1096,0.0948905109489051,"Donald Trump"
"Rich County","49033","Gary Johnson","UT",1,21,1096,0.0191605839416058,"Donald Trump"
"Rich County","49033","Darrell Castle","UT",1,10,1096,0.00912408759124088,"Donald Trump"
"Rich County","49033","Rocky De La Fuente","UT",1,2,1096,0.00182481751824818,"Donald Trump"
"Rich County","49033","Jill Stein","UT",1,1,1096,0.000912408759124088,"Donald Trump"
"Rich County","49033","Rocky Giordani","UT",1,0,1096,0,"Donald Trump"
"Rich County","49033","Alyson Kennedy","UT",1,0,1096,0,"Donald Trump"
"Rich County","49033","Monica Moorehead","UT",1,0,1096,0,"Donald Trump"
"Jackson County","46071","Donald Trump","SD",1,722,1095,0.659360730593607,"Donald Trump"
"Jackson County","46071","Hillary Clinton","SD",1,323,1095,0.294977168949772,"Donald Trump"
"Jackson County","46071","Gary Johnson","SD",1,36,1095,0.0328767123287671,"Donald Trump"
"Jackson County","46071","Darrell Castle","SD",1,14,1095,0.0127853881278539,"Donald Trump"
"Hall County","48191","Donald Trump","TX",1,891,1089,0.818181818181818,"Donald Trump"
"Hall County","48191","Hillary Clinton","TX",1,164,1089,0.150596877869605,"Donald Trump"
"Hall County","48191","Gary Johnson","TX",1,34,1089,0.0312213039485767,"Donald Trump"
"Hall County","48191","Jill Stein","TX",1,0,1089,0,"Donald Trump"
"Cimarron County","40025","Donald Trump","OK",1,962,1077,0.89322191272052,"Donald Trump"
"Cimarron County","40025","Hillary Clinton","OK",1,70,1077,0.0649953574744661,"Donald Trump"
"Cimarron County","40025","Gary Johnson","OK",1,45,1077,0.0417827298050139,"Donald Trump"
"Cheyenne County","8017","Donald Trump","CO",1,905,1076,0.841078066914498,"Donald Trump"
"Cheyenne County","8017","Hillary Clinton","CO",1,127,1076,0.118029739776952,"Donald Trump"
"Cheyenne County","8017","Gary Johnson","CO",1,30,1076,0.0278810408921933,"Donald Trump"
"Cheyenne County","8017","Darrell Castle","CO",1,6,1076,0.00557620817843866,"Donald Trump"
"Cheyenne County","8017","Jill Stein","CO",1,4,1076,0.00371747211895911,"Donald Trump"
"Cheyenne County","8017","Chris Keniston","CO",1,2,1076,0.00185873605947955,"Donald Trump"
"Cheyenne County","8017","Laurence Kotlikoff","CO",1,1,1076,0.000929368029739777,"Donald Trump"
"Cheyenne County","8017","Mike Smith","CO",1,1,1076,0.000929368029739777,"Donald Trump"
"Cheyenne County","8017","Frank Atwood","CO",1,0,1076,0,"Donald Trump"
"Cheyenne County","8017","Rocky De La Fuente","CO",1,0,1076,0,"Donald Trump"
"Cheyenne County","8017","Jim Hedges","CO",1,0,1076,0,"Donald Trump"
"Cheyenne County","8017","Tom Hoefling","CO",1,0,1076,0,"Donald Trump"
